y,x,osmid,highway,ref,geometry
52.454456,13.4633619,27541849,,,POINT (13.4633619 52.454456)
52.4934628,13.4374025,27555096,,,POINT (13.4374025 52.4934628)
52.4929199,13.4392127,27555099,,,POINT (13.4392127 52.4929199)
52.4912017,13.4351892,27555103,,,POINT (13.4351892 52.4912017)
52.4898699,13.4338993,27555112,,,POINT (13.4338993 52.4898699)
52.4874486,13.431549,27555234,,,POINT (13.431549 52.4874486)
52.4691095,13.4557558,27555273,,,POINT (13.4557558 52.4691095)
52.4496613,13.3668334,27556201,,,POINT (13.3668334 52.4496613)
52.5148617,13.2633428,27559811,,,POINT (13.2633428 52.5148617)
52.4866052,13.3276835,27604142,,,POINT (13.3276835 52.4866052)
52.4946406,13.3497574,27784967,traffic_signals,,POINT (13.3497574 52.4946406)
52.4944872,13.3480221,27784976,,,POINT (13.3480221 52.4944872)
52.4946469,13.3552492,27785570,traffic_signals,,POINT (13.3552492 52.4946469)
52.4943787,13.3589957,27785820,,,POINT (13.3589957 52.4943787)
52.4932809,13.3671081,27785855,,,POINT (13.3671081 52.4932809)
52.490099,13.3608926,27786103,,,POINT (13.3608926 52.490099)
52.4926751,13.3709145,28091940,,,POINT (13.3709145 52.4926751)
52.5479221,13.2707579,28200226,,,POINT (13.2707579 52.5479221)
52.562903,13.3654157,28255081,,,POINT (13.3654157 52.562903)
52.5627174,13.36459,28255087,,,POINT (13.36459 52.5627174)
52.5626695,13.3643968,28255854,,,POINT (13.3643968 52.5626695)
52.5566627,13.3725025,28300389,,,POINT (13.3725025 52.5566627)
52.5619711,13.2546009,28320759,,,POINT (13.2546009 52.5619711)
52.5473304,13.2477654,28321261,,,POINT (13.2477654 52.5473304)
52.5481365,13.2588803,28321262,traffic_signals,,POINT (13.2588803 52.5481365)
52.5502535,13.2485589,28321272,,,POINT (13.2485589 52.5502535)
52.4691488,13.4913751,28373968,,,POINT (13.4913751 52.4691488)
52.5459281,13.231126,28382465,,,POINT (13.231126 52.5459281)
52.5494304,13.2271476,28382654,,,POINT (13.2271476 52.5494304)
52.5495028,13.2274214,28382655,,,POINT (13.2274214 52.5495028)
52.5484552,13.2284913,28382656,,,POINT (13.2284913 52.5484552)
52.5201779,13.1862642,28465452,,,POINT (13.1862642 52.5201779)
52.5275619,13.1957679,28472261,,,POINT (13.1957679 52.5275619)
52.5273081,13.1958796,28472263,,,POINT (13.1958796 52.5273081)
52.5202366,13.1871452,28472303,,,POINT (13.1871452 52.5202366)
52.5520535,13.388403,28794167,,,POINT (13.388403 52.5520535)
52.4183133,13.416833,28933018,,,POINT (13.416833 52.4183133)
52.5500884,13.3387179,28961194,,,POINT (13.3387179 52.5500884)
52.505615,13.3536602,29018852,,,POINT (13.3536602 52.505615)
52.5077092,13.2615167,29030447,,,POINT (13.2615167 52.5077092)
52.4994134,13.2696081,29030467,,,POINT (13.2696081 52.4994134)
52.4987229,13.2720815,29030468,,,POINT (13.2720815 52.4987229)
52.5505019,13.3907352,29121875,turning_circle,,POINT (13.3907352 52.5505019)
52.4489482,13.4362639,29122667,,,POINT (13.4362639 52.4489482)
52.4453007,13.4335877,29122668,,,POINT (13.4335877 52.4453007)
52.5410188,13.4123227,29123047,,,POINT (13.4123227 52.5410188)
52.5407851,13.4139437,29123149,,,POINT (13.4139437 52.5407851)
52.5033743,13.3799767,29209068,,,POINT (13.3799767 52.5033743)
52.5015246,13.3820299,29209093,,,POINT (13.3820299 52.5015246)
52.4934322,13.4027251,29209322,,,POINT (13.4027251 52.4934322)
52.4984086,13.3996239,29210909,,,POINT (13.3996239 52.4984086)
52.5034317,13.4105485,29215047,,,POINT (13.4105485 52.5034317)
52.4983155,13.4065638,29216569,,,POINT (13.4065638 52.4983155)
52.4984658,13.4066806,29216576,,,POINT (13.4066806 52.4984658)
52.5371579,13.4495974,29421277,,,POINT (13.4495974 52.5371579)
52.5641705,13.392699,29428387,,,POINT (13.392699 52.5641705)
52.4392731,13.3816636,29533795,,,POINT (13.3816636 52.4392731)
52.602027,13.2401962,29551475,,,POINT (13.2401962 52.602027)
52.6065815,13.229818,29551478,,,POINT (13.229818 52.6065815)
52.583123,13.3000246,29551949,,,POINT (13.3000246 52.583123)
52.5803426,13.3020985,29551951,,,POINT (13.3020985 52.5803426)
52.504318,13.6206523,29621401,,,POINT (13.6206523 52.504318)
52.504203,13.6206469,29621613,,,POINT (13.6206469 52.504203)
52.4390493,13.4116718,29654531,,,POINT (13.4116718 52.4390493)
52.4401214,13.3969067,29654538,,,POINT (13.3969067 52.4401214)
52.4398477,13.3921104,29654547,,,POINT (13.3921104 52.4398477)
52.4408045,13.3917657,29654549,,,POINT (13.3917657 52.4408045)
52.4437922,13.4325661,29654553,,,POINT (13.4325661 52.4437922)
52.3947675,13.4195334,29657790,,,POINT (13.4195334 52.3947675)
52.3992618,13.410229,29658278,,,POINT (13.410229 52.3992618)
52.4560229,13.3768578,29683685,,,POINT (13.3768578 52.4560229)
52.4548334,13.3745298,29683688,,,POINT (13.3745298 52.4548334)
52.4554932,13.3742294,29683707,,,POINT (13.3742294 52.4554932)
52.5553422,13.3322788,29686263,,,POINT (13.3322788 52.5553422)
52.5568987,13.3346576,29686271,,,POINT (13.3346576 52.5568987)
52.5560252,13.3350306,29686274,,,POINT (13.3350306 52.5560252)
52.5601943,13.3250917,29689203,,,POINT (13.3250917 52.5601943)
52.5755456,13.3302865,29691342,,,POINT (13.3302865 52.5755456)
52.5860609,13.3414797,29691570,,,POINT (13.3414797 52.5860609)
52.4409028,13.3812892,29709995,,,POINT (13.3812892 52.4409028)
52.5860834,13.3144266,29710850,,,POINT (13.3144266 52.5860834)
52.5819884,13.305437,29711645,,,POINT (13.305437 52.5819884)
52.501102,13.2620554,29711819,,,POINT (13.2620554 52.501102)
52.4365938,13.3713054,29731623,,,POINT (13.3713054 52.4365938)
52.3988389,13.4083735,29737572,,,POINT (13.4083735 52.3988389)
52.6093131,13.4812102,29768672,,,POINT (13.4812102 52.6093131)
52.6014624,13.4708947,29768676,,,POINT (13.4708947 52.6014624)
52.5686274,13.4412953,29768714,,,POINT (13.4412953 52.5686274)
52.4111108,13.3940573,29769427,,,POINT (13.3940573 52.4111108)
52.5255587,13.4582055,29784672,,,POINT (13.4582055 52.5255587)
52.5065643,13.4588168,29785854,,,POINT (13.4588168 52.5065643)
52.4989638,13.4597121,29786500,,,POINT (13.4597121 52.4989638)
52.4947203,13.45316,29787096,,,POINT (13.45316 52.4947203)
52.492907,13.4591328,29787103,,,POINT (13.4591328 52.492907)
52.4967185,13.4497841,29787350,,,POINT (13.4497841 52.4967185)
52.4964282,13.4191964,29788935,,,POINT (13.4191964 52.4964282)
52.5290158,13.463817,29794318,,,POINT (13.463817 52.5290158)
52.520787,13.4859662,29796823,,,POINT (13.4859662 52.520787)
52.5069496,13.4766599,29803507,,,POINT (13.4766599 52.5069496)
52.5030758,13.4735501,29803523,,,POINT (13.4735501 52.5030758)
52.5001546,13.4963049,29806034,,,POINT (13.4963049 52.5001546)
52.5034828,13.5100837,29806192,,,POINT (13.5100837 52.5034828)
52.5106565,13.5047346,29806194,,,POINT (13.5047346 52.5106565)
52.4297373,13.2298776,29808739,,,POINT (13.2298776 52.4297373)
52.4861236,13.4071328,29826512,,,POINT (13.4071328 52.4861236)
52.5213973,13.3337973,29831562,,,POINT (13.3337973 52.5213973)
52.5091736,13.2160476,29845133,,,POINT (13.2160476 52.5091736)
52.5093323,13.5535396,29881315,,,POINT (13.5535396 52.5093323)
52.4343435,13.3907702,29884237,,,POINT (13.3907702 52.4343435)
52.5407585,13.5698486,29885018,,,POINT (13.5698486 52.5407585)
52.5292118,13.625973,29918541,,,POINT (13.625973 52.5292118)
52.5309022,13.6208683,29918556,,,POINT (13.6208683 52.5309022)
52.4169349,13.3996306,30006289,,,POINT (13.3996306 52.4169349)
52.4084904,13.3766882,30006603,,,POINT (13.3766882 52.4084904)
52.4200078,13.3905964,30051660,,,POINT (13.3905964 52.4200078)
52.4340044,13.3830943,30051671,traffic_signals,,POINT (13.3830943 52.4340044)
52.4341849,13.3890572,30051676,,,POINT (13.3890572 52.4341849)
52.4148451,13.3474013,30096731,,,POINT (13.3474013 52.4148451)
52.4384314,13.3842491,30096733,,,POINT (13.3842491 52.4384314)
52.4307689,13.3166749,30099352,,,POINT (13.3166749 52.4307689)
52.4208164,13.3111546,30099354,,,POINT (13.3111546 52.4208164)
52.4305038,13.3136913,30100086,,,POINT (13.3136913 52.4305038)
52.4104435,13.267168,30134966,,,POINT (13.267168 52.4104435)
52.4219392,13.2984828,30134985,,,POINT (13.2984828 52.4219392)
52.4178689,13.3052175,30135002,,,POINT (13.3052175 52.4178689)
52.441911,13.3537294,30138576,,,POINT (13.3537294 52.441911)
52.4404572,13.244741,30205899,traffic_signals,,POINT (13.244741 52.4404572)
52.4373197,13.2522166,30205900,,,POINT (13.2522166 52.4373197)
52.4406055,13.2552134,30205926,,,POINT (13.2552134 52.4406055)
52.4417302,13.2616854,30349241,traffic_signals,,POINT (13.2616854 52.4417302)
52.5257228,13.3075087,30427948,,,POINT (13.3075087 52.5257228)
52.5893618,13.369866,30432116,,,POINT (13.369866 52.5893618)
52.5848745,13.3663153,30432125,,,POINT (13.3663153 52.5848745)
52.5976344,13.3739802,30432704,,,POINT (13.3739802 52.5976344)
52.5969394,13.361167,30433674,,,POINT (13.361167 52.5969394)
52.6078448,13.3238104,30437211,,,POINT (13.3238104 52.6078448)
52.5640271,13.4609207,30624386,,,POINT (13.4609207 52.5640271)
52.5669757,13.4770695,30624409,,,POINT (13.4770695 52.5669757)
52.5654816,13.4895652,30624619,,,POINT (13.4895652 52.5654816)
52.5687343,13.5206064,30689763,,,POINT (13.5206064 52.5687343)
52.5632758,13.5049319,30690378,,,POINT (13.5049319 52.5632758)
52.5341244,13.4964901,30694259,,,POINT (13.4964901 52.5341244)
52.5342091,13.4997331,30694261,,,POINT (13.4997331 52.5342091)
52.5352684,13.5142037,30694277,,,POINT (13.5142037 52.5352684)
52.439212,13.3435596,30738544,,,POINT (13.3435596 52.439212)
52.4453706,13.3402294,30740046,,,POINT (13.3402294 52.4453706)
52.6211396,13.2358602,30770319,,,POINT (13.2358602 52.6211396)
52.6144116,13.2448978,30770328,,,POINT (13.2448978 52.6144116)
52.581923,13.2749358,30774377,,,POINT (13.2749358 52.581923)
52.5813674,13.2748434,30774378,,,POINT (13.2748434 52.5813674)
52.5835908,13.2819788,30775756,,,POINT (13.2819788 52.5835908)
52.6137608,13.3130001,30833248,,,POINT (13.3130001 52.6137608)
52.6130517,13.3110499,30833253,,,POINT (13.3110499 52.6130517)
52.6230678,13.3198774,30838607,,,POINT (13.3198774 52.6230678)
52.6253921,13.32526,30838687,,,POINT (13.32526 52.6253921)
52.5423763,13.324025,30868171,,,POINT (13.324025 52.5423763)
52.4578362,13.4363822,31032756,crossing,,POINT (13.4363822 52.4578362)
52.464029,13.4333387,31032764,,,POINT (13.4333387 52.464029)
52.4239773,13.3973014,31036762,,,POINT (13.3973014 52.4239773)
52.4277243,13.4054594,31049084,,,POINT (13.4054594 52.4277243)
52.4153401,13.3973111,31049710,,,POINT (13.3973111 52.4153401)
52.4228779,13.3954186,31057336,,,POINT (13.3954186 52.4228779)
52.4488462,13.4361792,31058257,,,POINT (13.4361792 52.4488462)
52.477995,13.4517844,31258625,,,POINT (13.4517844 52.477995)
52.4816635,13.4443605,31259854,,,POINT (13.4443605 52.4816635)
52.4510443,13.2958204,31271886,,,POINT (13.2958204 52.4510443)
52.4516778,13.3381787,31348489,,,POINT (13.3381787 52.4516778)
52.4476455,13.3410094,31349033,,,POINT (13.3410094 52.4476455)
52.4601775,13.4846337,31357341,,,POINT (13.4846337 52.4601775)
52.4606363,13.4823579,31357342,,,POINT (13.4823579 52.4606363)
52.4608667,13.4813392,31357344,,,POINT (13.4813392 52.4608667)
52.4651219,13.4512401,31390645,,,POINT (13.4512401 52.4651219)
52.4652727,13.4540447,31390647,,,POINT (13.4540447 52.4652727)
52.4487489,13.5744375,31491891,,,POINT (13.5744375 52.4487489)
52.4425363,13.5821782,31491907,,,POINT (13.5821782 52.4425363)
52.4515891,13.5931121,31492513,,,POINT (13.5931121 52.4515891)
52.5392027,13.1571352,31669789,traffic_signals,,POINT (13.1571352 52.5392027)
52.5451039,13.1605769,31669796,,,POINT (13.1605769 52.5451039)
52.548296,13.1625248,31669801,,,POINT (13.1625248 52.548296)
52.5358343,13.1567967,31669864,traffic_signals,,POINT (13.1567967 52.5358343)
52.4785614,13.1262297,31921367,,,POINT (13.1262297 52.4785614)
52.4230293,13.5259142,32266940,,,POINT (13.5259142 52.4230293)
52.40894,13.2514714,32351273,,,POINT (13.2514714 52.40894)
52.5461651,13.1915589,33017638,traffic_signals,,POINT (13.1915589 52.5461651)
52.5515196,13.1854532,33017639,,,POINT (13.1854532 52.5515196)
52.5498852,13.1911786,33017645,,,POINT (13.1911786 52.5498852)
52.5540617,13.2076303,33017688,,,POINT (13.2076303 52.5540617)
52.5620298,13.1970085,33017700,traffic_signals,,POINT (13.1970085 52.5620298)
52.5253152,13.1774624,33205320,,,POINT (13.1774624 52.5253152)
52.5340222,13.1807447,33205352,,,POINT (13.1807447 52.5340222)
52.5343219,13.1885835,33205356,,,POINT (13.1885835 52.5343219)
52.5324979,13.1882174,33205360,,,POINT (13.1882174 52.5324979)
52.5384327,13.1824017,33205370,,,POINT (13.1824017 52.5384327)
52.538784,13.180127,33205390,,,POINT (13.180127 52.538784)
52.5463119,13.1915559,33205422,traffic_signals,,POINT (13.1915559 52.5463119)
52.5430831,13.1578371,33206882,,,POINT (13.1578371 52.5430831)
52.5434344,13.1563571,33206887,,,POINT (13.1563571 52.5434344)
52.5327454,13.1470807,33236393,,,POINT (13.1470807 52.5327454)
52.5349572,13.1220181,33236609,turning_circle,,POINT (13.1220181 52.5349572)
52.5429198,13.2398645,33484081,,,POINT (13.2398645 52.5429198)
52.5393299,13.5888494,34104628,,,POINT (13.5888494 52.5393299)
52.532964,13.5927178,34104952,,,POINT (13.5927178 52.532964)
52.3987224,13.390203,34654818,,,POINT (13.390203 52.3987224)
52.5667985,13.3451496,34694336,,,POINT (13.3451496 52.5667985)
52.5592686,13.3526523,34694399,,,POINT (13.3526523 52.5592686)
52.4589931,13.4475884,34732824,,,POINT (13.4475884 52.4589931)
52.534638,13.1996267,34780709,,,POINT (13.1996267 52.534638)
52.4644378,13.413482,34812301,,,POINT (13.413482 52.4644378)
52.4486869,13.4367075,34966989,,,POINT (13.4367075 52.4486869)
52.4481915,13.4387467,34966991,,,POINT (13.4387467 52.4481915)
52.4455481,13.4499311,34967004,,,POINT (13.4499311 52.4455481)
52.4453116,13.4590925,34967074,,,POINT (13.4590925 52.4453116)
52.4428206,13.4563319,34967085,,,POINT (13.4563319 52.4428206)
52.4369539,13.4475243,34968247,,,POINT (13.4475243 52.4369539)
52.4375893,13.4516136,34968256,,,POINT (13.4516136 52.4375893)
52.4421796,13.4558996,34968270,,,POINT (13.4558996 52.4421796)
52.4369626,13.4501449,34968272,,,POINT (13.4501449 52.4369626)
52.4521432,13.4385052,35107205,,,POINT (13.4385052 52.4521432)
52.4531358,13.4383762,35107206,,,POINT (13.4383762 52.4531358)
52.4402467,13.4358059,35110817,,,POINT (13.4358059 52.4402467)
52.4192717,13.5105603,35215934,,,POINT (13.5105603 52.4192717)
52.5752511,13.3598008,35233788,,,POINT (13.3598008 52.5752511)
52.5601587,13.2192537,35502136,,,POINT (13.2192537 52.5601587)
52.432898,13.5364291,36268429,,,POINT (13.5364291 52.432898)
52.4323448,13.5351328,38918157,,,POINT (13.5351328 52.4323448)
52.5263679,13.4997888,49545308,traffic_signals,,POINT (13.4997888 52.5263679)
52.5677481,13.5209549,49837736,,,POINT (13.5209549 52.5677481)
52.5540527,13.5218545,49846826,,,POINT (13.5218545 52.5540527)
52.546338,13.5118543,50805574,,,POINT (13.5118543 52.546338)
52.5463686,13.5078701,50808340,,,POINT (13.5078701 52.5463686)
52.5463543,13.5194885,50809535,,,POINT (13.5194885 52.5463543)
52.5550648,13.46911,51367989,,,POINT (13.46911 52.5550648)
52.5314345,13.3861719,51414512,,,POINT (13.3861719 52.5314345)
52.5323758,13.385147,51414522,,,POINT (13.385147 52.5323758)
52.5203414,13.4993958,52003613,,,POINT (13.4993958 52.5203414)
52.5611187,13.3261281,52145327,,,POINT (13.3261281 52.5611187)
52.5361707,13.4737048,52776930,,,POINT (13.4737048 52.5361707)
52.5264483,13.4961967,55035680,,,POINT (13.4961967 52.5264483)
52.5267716,13.4810877,55044170,,,POINT (13.4810877 52.5267716)
52.4690588,13.491263,59380577,,,POINT (13.491263 52.4690588)
52.5180663,13.6076731,59852354,,,POINT (13.6076731 52.5180663)
52.5536374,13.376561,59885097,,,POINT (13.376561 52.5536374)
52.5541147,13.3727485,59893230,,,POINT (13.3727485 52.5541147)
52.4918492,13.3204592,60668464,,,POINT (13.3204592 52.4918492)
52.5703567,13.3207842,64620222,,,POINT (13.3207842 52.5703567)
52.5232069,13.5894138,67022314,,,POINT (13.5894138 52.5232069)
52.5071483,13.5614845,73801994,,,POINT (13.5614845 52.5071483)
52.5759532,13.320461,74285830,,,POINT (13.320461 52.5759532)
52.5779493,13.347659,74416800,,,POINT (13.347659 52.5779493)
52.4665015,13.5684623,75066014,,D,POINT (13.5684623 52.4665015)
52.64692,13.4504817,76598376,traffic_signals,,POINT (13.4504817 52.64692)
52.612451,13.4336153,76652384,,,POINT (13.4336153 52.612451)
52.5697523,13.3253153,85838832,,,POINT (13.3253153 52.5697523)
52.4470513,13.2300125,88456313,turning_circle,,POINT (13.2300125 52.4470513)
52.4527586,13.5749748,94960621,,,POINT (13.5749748 52.4527586)
52.5812034,13.3637356,95727266,,,POINT (13.3637356 52.5812034)
52.588559,13.3395484,95760097,,,POINT (13.3395484 52.588559)
52.5876059,13.3402698,95760114,,,POINT (13.3402698 52.5876059)
52.5386789,13.6045914,95919670,traffic_signals,,POINT (13.6045914 52.5386789)
52.5395095,13.6197756,95921880,,,POINT (13.6197756 52.5395095)
52.4406934,13.5865263,95949260,,,POINT (13.5865263 52.4406934)
52.6209156,13.4778548,97955178,,,POINT (13.4778548 52.6209156)
52.5368422,13.4759572,98890223,,,POINT (13.4759572 52.5368422)
52.5006968,13.3536587,101471629,,,POINT (13.3536587 52.5006968)
52.5017358,13.3533386,101471630,,,POINT (13.3533386 52.5017358)
52.4887107,13.4076968,111645279,,,POINT (13.4076968 52.4887107)
52.5725956,13.5204223,115557337,,,POINT (13.5204223 52.5725956)
52.4775395,13.4786377,122341666,,,POINT (13.4786377 52.4775395)
52.5396272,13.1428282,139581980,crossing,,POINT (13.1428282 52.5396272)
52.5352747,13.1420893,140083410,,,POINT (13.1420893 52.5352747)
52.5455635,13.1612162,141784635,,,POINT (13.1612162 52.5455635)
52.4161296,13.2584136,142032427,,,POINT (13.2584136 52.4161296)
52.4158353,13.2546342,142036907,,,POINT (13.2546342 52.4158353)
52.4185846,13.2505703,144533748,,,POINT (13.2505703 52.4185846)
52.4173944,13.2527261,144533777,,,POINT (13.2527261 52.4173944)
52.4259626,13.2448027,144581618,,,POINT (13.2448027 52.4259626)
52.4071093,13.4848243,148334503,,,POINT (13.4848243 52.4071093)
52.4240677,13.3286406,148805586,,,POINT (13.3286406 52.4240677)
52.5633231,13.3319487,149015649,,,POINT (13.3319487 52.5633231)
52.4701434,13.5028149,150541758,,,POINT (13.5028149 52.4701434)
52.4365047,13.257873,150895992,,,POINT (13.257873 52.4365047)
52.4397223,13.3432163,150904053,,,POINT (13.3432163 52.4397223)
52.4872899,13.5749279,150956211,,,POINT (13.5749279 52.4872899)
52.4151323,13.6568009,153729730,,,POINT (13.6568009 52.4151323)
52.4175912,13.6615803,153731690,,,POINT (13.6615803 52.4175912)
52.444404,13.5935909,153759722,,,POINT (13.5935909 52.444404)
52.4040963,13.5411784,153818247,,,POINT (13.5411784 52.4040963)
52.5004172,13.2634924,156865091,,,POINT (13.2634924 52.5004172)
52.4452776,13.5117976,158906921,,,POINT (13.5117976 52.4452776)
52.4725905,13.5666829,164694086,,,POINT (13.5666829 52.4725905)
52.606282,13.4200029,169482220,,,POINT (13.4200029 52.606282)
52.6061709,13.4202012,169492708,,,POINT (13.4202012 52.6061709)
52.6023061,13.430851,169504965,,,POINT (13.430851 52.6023061)
52.4963998,13.419703,174069318,,,POINT (13.419703 52.4963998)
52.574293,13.3477032,186962583,,,POINT (13.3477032 52.574293)
52.5665761,13.2101002,194539323,,,POINT (13.2101002 52.5665761)
52.5535081,13.1528067,197636544,,,POINT (13.1528067 52.5535081)
52.5256951,13.3049462,198960345,,,POINT (13.3049462 52.5256951)
52.5257062,13.3053585,198960349,,,POINT (13.3053585 52.5257062)
52.4607638,13.4812044,199538245,,,POINT (13.4812044 52.4607638)
52.4602037,13.4749786,201558112,turning_circle,,POINT (13.4749786 52.4602037)
52.4619036,13.4826054,201703858,,,POINT (13.4826054 52.4619036)
52.4672876,13.4891282,201781931,,,POINT (13.4891282 52.4672876)
52.547698,13.229358,203603942,,,POINT (13.229358 52.547698)
52.5457479,13.2312663,208775625,,,POINT (13.2312663 52.5457479)
52.5669915,13.5153391,213215575,,,POINT (13.5153391 52.5669915)
52.506681,13.2284306,213227870,,,POINT (13.2284306 52.506681)
52.4854782,13.5643205,224358706,crossing,,POINT (13.5643205 52.4854782)
